Timestamp,Temperature,Humidity,Pressure,Light_Level,Motion_Detected,Battery_Level,Sensor_ID,Location,Alert_Status
2024-01-01 02:30:00,31.723511966070554,43.95574369645084,1011.4484937011964,40.6660910962554,0,96.27760553037567,S002,Warehouse,Normal
2024-01-01 02:40:00,31.578380158258827,73.07786876624955,1004.68911788101,252.34271352487235,0,94.64123046167309,S004,Office,Normal
2024-01-01 02:50:00,26.601741779195685,38.078751375735905,1012.3162776013097,74.46440728393411,0,93.30162840906885,S005,Reception,Normal
2024-01-01 03:00:00,26.681991656093206,84.28911441824938,1007.9349491240913,272.37324894603313,0,97.03435934994677,S004,Lab,Normal
2024-01-01 03:10:00,27.787760189845173,42.21617238279521,1047.9810020209768,260.0070683734455,1,99.58178945964913,S003,Office,Warning
2024-01-01 03:20:00,21.468961468220396,44.609592809294455,991.5852980182146,66.01553941863007,1,98.21210841368816,S004,Office,Normal
2024-01-01 03:30:00,21.55624182682221,63.438939124172855,1005.4500942713936,253.76318810356017,0,97.50290927517094,S002,Office,Normal
2024-01-01 03:40:00,17.14257406930443,51.92161092895548,1014.8848877583654,105.23761068154573,1,98.73978003970643,S005,Lab,Normal
2024-01-01 03:50:00,20.079697538552733,67.18662755754585,972.4223098077815,16.33729074227083,0,97.18538852492047,S002,Office,Normal
2024-01-01 04:00:00,27.69936342661784,51.564211410344754,1028.3488406030515,158.39570930824246,1,99.39550422421486,S003,Reception,Normal
2024-01-01 04:10:00,22.681859100134346,55.1146230578795,1001.4750444942358,84.93093970780996,0,99.21451778641732,S004,Office,Normal
2024-01-01 04:20:00,20.165259726176828,68.75776235345258,1023.0644351524021,26.524580635723648,0,98.13194383340836,S004,Lab,Normal
2024-01-01 04:30:00,20.494572564627276,56.477844259503755,1018.5245986287368,110.71004580089563,0,95.04312598935303,S002,Office,Normal
2024-01-01 04:40:00,22.538198357618082,39.41751400897782,976.7575773081985,24.425712080127212,0,99.14658075118878,S004,Warehouse,Normal
2024-01-01 04:50:00,27.708174198343084,29.516004316696186,1000.1197292205313,81.75802413350665,1,99.4373626908385,S003,Office,Normal
2024-01-01 05:00:00,15.452354374030188,47.84685404739124,992.1920733481369,59.780372323209264,0,98.78716238422953,S004,Lab,Normal
2024-01-01 05:10:00,20.628095517954517,47.86811233977528,988.3954825699485,10.343637812461363,0,97.60781542136705,S002,Warehouse,Normal
2024-01-01 05:20:00,26.324183957076798,64.33525319378587,1036.4097389927992,293.8318858895964,0,94.28215696957376,S001,Reception,Normal
2024-01-01 05:30:00,14.800559680238651,87.05384989525587,1021.8943648474751,22.0700576193477,0,99.90988221157103,S005,Office,Normal
2024-01-01 05:40:00,28.623986081355778,57.566451915324336,1053.2156460582169,129.26965775748477,0,97.71713700479174,S004,Reception,Normal
2024-01-01 05:50:00,17.834474852913118,67.27023655787019,1013.234650813313,28.49150580555709,0,98.52817174252887,S004,Office,Normal
2024-01-01 06:00:00,25.351467586505322,59.20975088149699,1008.1745586250282,57.91964766073095,1,96.5353159877255,S005,Lab,Normal
2024-01-01 06:10:00,22.43173271739574,50.914364185810314,1032.1298690703836,304.0381788111179,0,97.74259661011388,S002,Office,Warning
2024-01-01 06:20:00,23.774935592268218,38.66693766267251,1008.3664749469873,199.96129992763133,0,98.83666517525045,S001,Reception,Normal
2024-01-01 06:30:00,15.937487191506296,67.6863986282459,1007.6875387942808,301.56314552476607,0,98.87271202776897,S002,Warehouse,Normal
2024-01-01 06:40:00,22.601797218818827,63.22533870376853,1043.5023508698375,214.52159606094153,0,99.86802386204717,S002,Office,Normal
2024-01-01 06:50:00,20.20559856743873,73.82982875371482,1030.1251852784071,21.89436021737778,0,96.90662826484352,S003,Office,Normal
2024-01-01 07:00:00,27.99968057458606,61.25316383060961,1014.6659347125175,63.4152435088338,0,99.0107975111891,S001,Warehouse,Normal
2024-01-01 07:10:00,19.29458084296404,27.134792831681082,1036.0310230871041,35.59157995678701,0,97.50051675059194,S002,Lab,Normal
2024-01-01 07:20:00,21.941273102324885,92.20242438758281,992.2528254569912,35.82791449380683,0,99.1468968118384,S005,Office,Normal
2024-01-01 07:30:00,20.543681563777042,56.788268964050516,1048.4890775179863,25.776409721499178,0,98.30205612628792,S001,Office,Normal
2024-01-01 07:40:00,23.94583537904324,61.75501095193158,1008.8889378767666,62.60662033345314,0,99.33005658452961,S003,Lab,Normal
2024-01-01 07:50:00,28.008154429584867,75.43239652925928,1011.6540991899967,46.46089267539168,0,99.37050218431604,S004,Warehouse,Normal
2024-01-01 08:00:00,22.08102208356136,69.06838373168084,968.6027554897126,46.43410982340187,0,99.39667562215857,S002,Lab,Normal
2024-01-01 08:10:00,24.22716011472502,78.18295525543854,1021.4918202784615,0.49692929624637694,0,92.17955434057323,S002,Warehouse,Critical
2024-01-01 08:20:00,16.844456683665975,50.90558222646314,998.6945152613392,1.7921932518035113,0,97.49079409607671,S004,Warehouse,Normal
2024-01-01 08:30:00,22.335662803021094,41.9777052697912,1019.2164546781881,109.35048716386171,0,96.20397377920632,S003,Warehouse,Normal
2024-01-01 08:40:00,15.932745504318621,64.21438694881594,1013.1755368114956,61.598936497096204,0,99.09548532448915,S003,Lab,Normal
2024-01-01 08:50:00,17.515916210368808,43.38766776886425,1031.7537604510546,190.9271553221938,1,97.02974897375292,S001,Warehouse,Normal
2024-01-01 09:00:00,28.233743644185044,55.35908791206569,1044.5357081733612,45.17144963195366,0,99.46416149051426,S001,Lab,Normal
2024-01-01 09:10:00,21.60362604382189,65.2627227976189,1007.0408336013284,174.29954872309693,1,94.26633110512486,S001,Lab,Warning
2024-01-01 09:20:00,18.81551792162319,79.7857299607558,1008.6468983162562,29.886228690267856,0,99.68501237868041,S003,Warehouse,Normal
2024-01-01 09:30:00,22.069012337029008,55.180005984764776,993.697392554794,45.24982048148105,0,99.07795741628787,S002,Warehouse,Normal
2024-01-01 09:40:00,15.013688065701547,70.86471085927629,983.0126532496423,4.054633236034669,1,98.89186404139629,S004,Warehouse,Normal
2024-01-01 09:50:00,30.63067698244911,63.68863417310859,1018.4413968470858,18.163785680278156,0,99.80752823820379,S005,Lab,Warning
2024-01-01 10:00:00,19.540615101182674,57.28257036130822,1028.1188235504658,126.74520240059657,1,98.57206454135462,S001,Reception,Normal
2024-01-01 10:10:00,23.271027578346004,49.788934189296256,1042.4938696067804,90.53263932087765,1,99.25326341272645,S004,Office,Normal
2024-01-01 10:20:00,20.659160227310323,65.06471215020835,1001.1583902553374,68.62777412887563,0,98.56061703423413,S001,Reception,Normal
2024-01-01 10:30:00,21.667241469112213,74.69226662799251,1017.528979231672,0.022844017258486386,0,95.92043382512259,S005,Lab,Normal
2024-01-01 10:40:00,16.911723188286498,52.626134610128034,1032.0526000450207,377.69828310991153,0,96.58211078785767,S005,Warehouse,Normal
2024-01-01 10:50:00,20.369332665316737,54.893969683460476,1022.8117981876235,122.70030017653033,1,99.28630019647949,S001,Office,Normal
2024-01-01 11:00:00,25.35534968305954,45.691530340861206,961.5141477736208,103.64265071289115,1,98.6931644882274,S005,Office,Normal
2024-01-01 11:10:00,18.831772682078572,74.42734295329946,983.4353222384685,32.96146799673998,0,97.83691020736532,S005,Reception,Warning
2024-01-01 11:20:00,21.3223174377415,64.74377879971107,984.007906544304,70.7017374886177,0,98.26315756776167,S002,Reception,Normal
2024-01-01 11:30:00,31.06835607109514,52.94877529166827,1002.5988034961549,91.19355797915381,0,96.1751993155297,S004,Reception,Normal
2024-01-01 11:40:00,22.402166211768087,62.472055330937714,1022.2232430332094,84.60445301523562,0,95.99487960727707,S002,Reception,Normal
2024-01-01 11:50:00,17.5877864760647,63.392418558001914,1014.2981083267293,9.97837423458501,0,97.69074821129486,S002,Office,Normal
2024-01-01 12:00:00,27.7633551777616,76.93470861434156,1006.5532499882108,200.78987341311097,0,98.78659546155818,S004,Office,Normal
2024-01-01 12:10:00,26.269691456161958,91.78314969699633,1018.2840280068629,89.25252140242243,0,99.99364003196206,S002,Office,Warning
2024-01-01 12:20:00,26.38226530659576,73.05299657557184,1003.2235323938729,100.85480435473157,0,99.77590053963812,S003,Lab,Normal
2024-01-01 12:30:00,23.458414872580406,90.77268388534004,985.8539245780762,26.726454639475715,1,98.53929530519599,S001,Lab,Normal
2024-01-01 12:40:00,23.246124793845652,87.5507160609098,1022.8167312225445,67.77018342605028,0,90.48303610044763,S004,Office,Normal
2024-01-01 12:50:00,28.92703477652811,54.78595801996292,1029.4390960272353,2.1949117290227367,1,99.39542823839633,S001,Office,Normal
2024-01-01 13:00:00,20.762052609217772,69.89383901497288,1020.6613407604465,37.49043042265622,0,99.44095390104872,S002,Office,Normal
2024-01-01 13:10:00,27.051871212202208,14.653618062122227,1007.5199875730416,58.72312236054693,1,99.66168081636553,S002,Reception,Normal
2024-01-01 13:20:00,23.536367606864424,68.65874576159138,1027.941999259422,68.52180269220128,1,98.4480161351967,S001,Reception,Normal
2024-01-01 13:30:00,26.030750421457174,27.650646876246142,982.1503620021084,6.954174656415183,1,99.73627362682747,S004,Warehouse,Normal
2024-01-01 13:40:00,22.358592718461683,59.13236065613801,1038.022249918644,122.8916349266989,0,92.28203178801924,S002,Reception,Normal
2024-01-01 13:50:00,20.76511664867504,68.06744857651069,1006.2393154503025,64.36425251108143,0,98.0407091492525,S001,Warehouse,Warning
2024-01-01 14:00:00,18.13319939917485,53.93680490593227,1026.678092741603,9.818905458071416,0,99.55500205826122,S005,Office,Warning
2024-01-01 14:10:00,17.691766419161805,67.33190717770314,1009.4668439180098,130.4275525964,0,97.98523795778047,S005,Lab,Normal
2024-01-01 14:20:00,27.669264543173433,62.661952305983746,1030.6807194463995,60.89243244321931,1,99.96694736164285,S003,Lab,Normal
2024-01-01 14:30:00,18.050390781387293,55.38508642289476,1008.8999926373133,51.81254586315882,0,97.87226888351074,S005,Warehouse,Normal
2024-01-01 14:40:00,24.756225846152315,60.1282996250096,1022.2576365204733,5.620811749745585,0,96.31734461692027,S004,Warehouse,Normal
2024-01-01 14:50:00,20.569510221510345,24.332354353988933,1009.3865301073693,106.19193577367018,0,99.73289050774149,S005,Office,Normal
2024-01-01 15:00:00,18.163968750951387,91.69159080370363,1020.4735853944507,33.86445667568053,1,99.77642355830733,S004,Lab,Normal
2024-01-01 15:10:00,27.4722229271912,41.37843391259677,1055.3433774310329,59.85400983181122,1,99.83282319045041,S004,Lab,Normal
2024-01-01 15:20:00,30.019536547952338,58.576973915487386,1008.0850300958004,31.322644700994324,0,99.19578987770798,S003,Lab,Normal
2024-01-01 15:30:00,12.445397715191525,87.21660494534132,964.8378738486648,66.98110049944346,1,99.38234514731577,S002,Reception,Normal
2024-01-01 15:40:00,22.645332044287183,68.11638642506858,1025.54283770591,126.31873003493688,0,97.68536743778708,S003,Reception,Normal
2024-01-01 15:50:00,25.130998376545918,60.50946742265861,1016.1502600711516,178.9300399718692,0,98.82787654971027,S003,Warehouse,Normal
2024-01-01 16:00:00,22.415745888799034,56.86934970890157,1015.2467454048092,61.600814413213826,0,95.42095095303917,S002,Reception,Normal
2024-01-01 16:10:00,33.61319984289065,40.03519308183637,1010.426082736265,20.205241706268833,0,98.69905402592798,S004,Reception,Warning
2024-01-01 16:20:00,33.423358637055294,75.06053820651479,1026.167327592393,12.35790221637876,0,99.73925857328842,S003,Lab,Normal
2024-01-01 16:30:00,23.98422544014363,56.666256766632564,1060.8092044483622,282.39054999231615,0,97.57861574516598,S002,Office,Normal
2024-01-01 16:40:00,18.299909134844814,77.04885870535551,992.7711478360651,98.650307867075,1,98.97107117611557,S004,Warehouse,Normal
2024-01-01 16:50:00,17.733115773530685,56.59605872097722,1020.0179264341461,153.3445264922716,0,91.05771468141364,S001,Office,Normal
2024-01-01 17:00:00,11.802389165606641,57.02337444391067,1005.199997733073,11.47771977540663,0,94.63382754445632,S005,Reception,Normal
2024-01-01 17:10:00,27.87147570473256,55.694891736022235,1033.7490661328509,86.970315559241,0,95.70035490776245,S002,Reception,Normal
2024-01-01 17:20:00,17.245289338259077,66.27210804435892,1017.3636803350557,119.45925081984173,1,99.65689819056374,S004,Office,Normal
2024-01-01 17:30:00,25.452577260091225,75.47157969070844,1048.1585486920349,19.0417945158071,0,99.43574248712854,S002,Warehouse,Normal
2024-01-01 17:40:00,25.824811634255155,70.43579691098813,1057.992784580139,484.96096033441444,0,98.38551387295693,S004,Warehouse,Normal
2024-01-01 17:50:00,19.639758568280683,95.46469330336856,1023.682689035987,41.19897657511662,0,96.68805811645362,S005,Office,Normal
2024-01-01 18:00:00,18.053372815161318,62.96682131198348,985.6086292013717,100.24682176677193,0,95.71330404984978,S005,Reception,Normal
2024-01-01 18:10:00,21.64372261202423,61.46905253108656,989.3235586627378,65.38741886501074,0,99.17686454775271,S003,Office,Normal
2024-01-01 18:20:00,20.807173759189716,51.98582751750336,1000.5562045272653,219.37959058293376,0,97.18294293720439,S004,Reception,Normal
2024-01-01 18:30:00,27.3878648407926,86.74747886668835,1000.0706055088341,223.24886409790273,0,98.59642820468208,S002,Lab,Warning
2024-01-01 18:40:00,32.7162600610625,86.22734485648077,995.6168928381013,9.744528609042556,0,96.93781099140182,S003,Lab,Normal
2024-01-01 18:50:00,23.760440590649495,91.94366426259549,1032.9725915814788,13.09017930441878,1,94.75152312956021,S002,Warehouse,Normal
2024-01-01 19:00:00,26.70250062621191,64.90621211705451,1001.9681524612195,65.61150700239486,0,96.41699375831354,S002,Office,Normal
2024-01-01 19:10:00,16.226783113637552,68.25287962052263,1058.672720875862,56.22963187827166,0,99.89222753106057,S004,Warehouse,Normal
2024-01-01 19:20:00,29.714459918915594,72.86473079526257,1007.2975494400176,57.94327921084972,0,97.03328405270632,S004,Warehouse,Warning
2024-01-01 19:30:00,34.86279849797337,51.83255955413118,1020.5776193610797,15.045538224665519,0,99.88854873831254,S005,Office,Normal
2024-01-01 19:40:00,25.236439902182063,53.79005797970771,1052.2339514765658,163.77556251934618,0,98.54316344127925,S003,Lab,Normal
2024-01-01 19:50:00,17.98242030365612,83.1331283197958,1007.5417869117722,35.400007542721305,0,99.56605428978202,S001,Lab,Warning
2024-01-01 20:00:00,21.302395029171034,49.6484747873892,1003.4778670503594,98.34489325972773,0,99.53786697687237,S001,Warehouse,Warning
2024-01-01 20:10:00,17.039463773277358,55.3427606089451,1016.3968077590598,89.97792428359823,0,99.67144315762388,S004,Office,Normal
2024-01-01 20:20:00,17.53690362609763,31.258270813386506,976.0410222473128,59.56118820533728,0,99.34951802295552,S002,Warehouse,Normal
2024-01-01 20:30:00,18.585413402504976,35.44147921674879,1012.0408987107859,85.077701097351,0,91.62728412046127,S003,Warehouse,Normal
2024-01-01 20:40:00,27.96978823434831,73.6080515455119,1009.4564540819711,103.37351841646931,1,98.23035014976776,S005,Office,Normal
2024-01-01 20:50:00,19.277512595720673,65.08632849038679,1043.230238304544,55.65886990977135,1,97.09732295286695,S002,Lab,Normal
2024-01-01 21:00:00,23.29806217359144,50.71688519076102,1023.9907667462054,58.40847468669885,1,99.38805354996212,S001,Office,Normal
2024-01-01 21:10:00,18.69119856339814,51.11771653922296,999.7936369610426,242.9354326567386,0,99.39401220648874,S005,Warehouse,Normal
2024-01-01 21:20:00,20.933456989381124,54.08688612572439,1029.1494847775946,17.699872070553965,0,97.1215310381801,S002,Reception,Normal
2024-01-01 21:30:00,14.455118753958677,73.18302374459158,1020.4136718149775,94.86375330858331,0,97.53422346613507,S003,Lab,Normal
2024-01-01 21:40:00,16.614994765809247,64.68401349109682,1001.8333404816841,187.03418220034976,0,97.5398119520394,S004,Reception,Normal
2024-01-01 21:50:00,23.90981114256887,61.02829785723531,1031.5426917228265,188.27505788973616,0,99.93997893984702,S005,Reception,Warning
2024-01-01 22:00:00,23.026938008833294,65.4954752147978,997.7360641960476,1.6892477707827096,1,98.66128947812027,S005,Lab,Normal
2024-01-01 22:10:00,24.928906213737122,45.54705903206791,1034.0860022564682,235.5099811393683,0,99.65938085262331,S005,Reception,Normal
2024-01-01 22:20:00,28.929488847490784,73.27408006584957,991.9161360251373,20.00503817186883,0,96.2711029931109,S004,Lab,Normal
2024-01-01 22:30:00,34.044467502441734,52.183650230910445,995.695485735136,9.159079932672956,0,99.73303833970017,S003,Lab,Critical
2024-01-01 22:40:00,21.880067743450386,54.54893191231826,1009.1820704106999,96.43593458461261,0,93.49596419665974,S005,Warehouse,Normal
2024-01-01 22:50:00,15.534598326079891,66.60383450545258,1014.0174097086142,146.4128114743472,0,99.33854846521294,S005,Reception,Normal
2024-01-01 23:00:00,22.73423858697428,85.48702666753424,1033.8043571908543,53.104124282083454,1,99.8148149211171,S004,Office,Normal
2024-01-01 23:10:00,31.232011830333413,40.18503609178873,1008.4941829192513,225.34612797969024,0,99.35514765270592,S005,Office,Normal
2024-01-01 23:20:00,18.42604159686002,43.487115311507395,1035.2836312728343,8.141832585765865,0,94.79299178176,S004,Warehouse,Critical
2024-01-01 23:30:00,18.357518054736595,35.3253999956122,1026.1919728691857,16.713185108225073,0,99.14324811646432,S002,Reception,Normal
2024-01-01 23:40:00,21.36460566102151,67.75774887619004,987.7528154346753,8.211653603262192,1,98.43371338761533,S001,Office,Normal
2024-01-01 23:50:00,23.75929602499108,64.43685611112281,1023.2405798503192,61.82206686891042,0,99.36900144396782,S001,Warehouse,Normal
2024-01-02 00:00:00,27.74577044327988,55.17478097955849,1014.6327223994798,23.10320928809745,0,90.46395285005308,S004,Office,Normal
2024-01-02 00:10:00,26.42230730450939,82.49600300629461,1018.481659274808,204.78054610085476,0,97.12857733381013,S005,Warehouse,Normal
2024-01-02 00:20:00,25.03032340842986,52.49026837553954,1025.601048697496,210.8625179274413,1,99.48298128136523,S002,Reception,Normal
2024-01-02 00:30:00,10.397499703400522,41.90057620268961,980.5702433123669,29.03314823594949,0,99.40627026786471,S005,Reception,Normal
2024-01-02 00:40:00,21.40087638158385,36.46209845004568,999.0730126568458,95.8788431383721,0,97.86513159199089,S004,Lab,Normal
2024-01-02 00:50:00,17.036007556937747,63.04588539418192,1010.0531821692929,37.301184889189074,1,97.51761376371347,S004,Office,Normal
2024-01-02 01:00:00,21.364434006571408,63.74841802046151,1004.0351692962447,99.66898109027017,0,96.21143176360918,S004,Lab,Normal
2024-01-02 01:10:00,19.183436914799223,40.53140638097206,1032.8644238018073,119.00720249025144,0,97.13805219171701,S003,Reception,Normal
2024-01-02 01:20:00,21.49306590849029,42.592698107927475,1001.376554613224,99.3278766453059,0,99.70065737056265,S005,Warehouse,Normal
2024-01-02 01:30:00,26.267867398774314,34.51532091980924,988.1469736069042,36.54265747697518,0,92.16301196025891,S005,Lab,Normal
2024-01-02 01:40:00,21.194456774280756,44.38198021706964,1001.4134813184625,52.99293342056098,0,99.36914916688457,S004,Warehouse,Normal
2024-01-02 01:50:00,13.307576034989687,71.39015614265992,994.5789729744531,102.82825536626252,0,94.32223755265161,S001,Office,Normal
2024-01-02 02:00:00,25.236624265197534,48.32052535014867,1018.5431524086633,214.35886567678656,0,99.21643627377094,S004,Reception,Warning
2024-01-02 02:10:00,17.919883491154604,64.12741411184716,1005.9295396156887,68.11283302796187,0,93.99826232951452,S005,Lab,Normal
2024-01-02 02:20:00,20.33019759552142,50.97313258964756,1016.1819075128667,188.24353873485433,1,99.73771475583746,S003,Warehouse,Normal
2024-01-02 02:30:00,20.450309201438188,75.13096348284995,1009.6943059411495,5.983806815675408,0,99.21093723429671,S004,Lab,Normal
2024-01-02 02:40:00,16.24348117240802,78.3625797221948,974.7091458673494,80.45450426099606,0,98.53517316852142,S004,Warehouse,Normal
2024-01-02 02:50:00,13.631405654320812,55.84135756069514,999.380210668948,85.97370509661428,0,99.8844663773429,S002,Warehouse,Normal
2024-01-02 03:00:00,22.37464843039508,45.78777342270451,978.5532046004495,162.3400070543276,0,99.39809902652617,S005,Office,Normal
2024-01-02 03:10:00,25.746710632052803,93.10340272912866,1044.4690644957925,23.857424820780608,0,96.43194233714969,S003,Warehouse,Normal
2024-01-02 03:20:00,26.450903216357876,72.05653524298768,1003.3386975103682,224.99952040243244,0,91.95291915112932,S004,Warehouse,Normal
2024-01-02 03:30:00,7.3491127006651435,71.84275679769138,1003.0324437543177,330.22578674453763,0,99.94060626897019,S005,Warehouse,Normal
2024-01-02 03:40:00,20.039214114322178,82.98295946134158,970.1513868424031,99.92883386682728,0,99.44674682687858,S001,Reception,Normal
2024-01-02 03:50:00,25.683568307478957,31.37847587348028,1017.5104035759412,175.879394128841,0,94.6722494247696,S003,Office,Normal
2024-01-02 04:00:00,32.12004947942242,61.297205977241624,1046.2920026412285,197.92235069741483,0,99.96618649150491,S005,Lab,Normal
2024-01-02 04:10:00,27.714914347116064,88.93442603377325,1007.6707786906065,19.66094863081004,0,99.57917925849048,S005,Office,Normal
2024-01-02 04:20:00,15.763021037570994,66.88654753014532,966.6304602493867,6.9933428367029915,1,96.56007519370533,S004,Lab,Warning
2024-01-02 04:30:00,19.642379550573487,56.36634076225231,987.1114793705186,149.49616863458598,1,99.6400854101051,S001,Warehouse,Normal
2024-01-02 04:40:00,27.868564378573648,72.9800811244614,999.4924140437254,46.69731618651081,1,99.93269630293734,S004,Warehouse,Normal
2024-01-02 04:50:00,18.00509699281635,33.53703405893688,1020.059736393317,98.62211559388446,1,98.35339794464407,S004,Warehouse,Normal
2024-01-02 05:00:00,10.943981407371687,67.17793254288269,1012.2996993774966,70.0252617628526,1,99.96897296998652,S002,Lab,Normal
2024-01-02 05:10:00,19.668138874746944,71.14608566452235,1008.0109275534289,84.88107257445925,1,98.28116405654121,S002,Office,Normal
2024-01-02 05:20:00,21.97304374623661,76.28820992735838,1007.0496691805043,4.815492806191572,1,98.54184718413158,S005,Warehouse,Normal
2024-01-02 05:30:00,24.130671254965847,55.44544398730845,1008.531963104077,33.564259627902764,0,97.70488261511632,S001,Warehouse,Normal
2024-01-02 05:40:00,19.286598636429634,46.837707001461915,1024.697255119996,81.11963289648216,1,95.81632999972828,S001,Lab,Warning
2024-01-02 05:50:00,25.909157691289153,52.81325774501707,1002.0123958800449,35.43911031114837,0,99.44641121153896,S003,Warehouse,Normal
2024-01-02 06:00:00,20.374444279746797,63.71862810359559,1016.6146555108965,15.275049009247432,0,97.2571883257146,S002,Warehouse,Normal
2024-01-02 06:10:00,24.89623964358831,62.84987977504295,1008.9712464072702,133.02268245101934,1,92.66450712223688,S004,Office,Normal
2024-01-02 06:20:00,22.201814858432495,79.72173666362173,1030.3287575328184,34.84759233114741,0,98.1556140086121,S002,Lab,Warning
2024-01-02 06:30:00,12.903940804325941,43.10065121953095,1010.2713497662376,194.02111318147496,0,98.99136905386648,S001,Lab,Normal
2024-01-02 06:40:00,12.712416421548907,59.7626279872838,1012.937412194996,43.880046233485984,0,98.53116820296644,S003,Lab,Normal
2024-01-02 06:50:00,12.521307181709089,45.18307843521422,999.2043047759556,104.73262811958706,0,96.46161169114073,S001,Lab,Normal
2024-01-02 07:00:00,23.809629371566416,71.25524151621626,1034.681148349284,40.86105137664827,0,98.39245616281328,S004,Lab,Warning
2024-01-02 07:10:00,22.184355655354608,74.62148248378976,988.850044133949,17.40828151082327,0,97.92697480059078,S005,Warehouse,Warning
2024-01-02 07:20:00,16.79732969655014,73.6852986198285,1022.6068857845994,132.34283155751402,1,99.92575875308634,S003,Office,Normal
2024-01-02 07:30:00,24.90656929096165,42.92888401214316,997.4803072994112,150.81153836048748,0,99.20472289536816,S005,Warehouse,Normal
2024-01-02 07:40:00,16.71249369932055,74.36040849130916,1014.2066878466867,17.376742101701343,0,97.6125702331383,S003,Reception,Normal
2024-01-02 07:50:00,12.927502192155584,73.40053877707996,1044.0802864037855,318.6150504342713,1,96.40366627679032,S001,Warehouse,Warning
2024-01-02 08:00:00,22.54813799349128,38.60643353898557,1043.1532145945584,9.987262308613033,0,99.25070787499398,S003,Reception,Normal
2024-01-02 08:10:00,27.46158142954316,52.75116232909951,1040.9258114707768,32.076605326474954,0,98.37458123557114,S002,Lab,Normal
2024-01-02 08:20:00,25.418978039254295,65.18674100917269,997.6478014523755,34.85787220298796,0,97.85424374069022,S003,Warehouse,Normal
2024-01-02 08:30:00,17.782878201268453,78.58459732969163,1053.1272830053485,92.06252428136236,0,97.67537778980336,S002,Lab,Warning
2024-01-02 08:40:00,13.306711688013847,59.262393055512206,1047.877336514894,22.553788471109318,0,98.77628499305779,S005,Office,Normal
2024-01-02 08:50:00,21.69058335266037,94.77570525610383,979.4334761212561,25.132554170635522,0,99.45085600673318,S002,Lab,Normal
2024-01-02 09:00:00,29.37229386957022,61.37277211621592,979.7415049051077,88.34903037028012,0,99.73668259926434,S004,Lab,Normal
2024-01-02 09:10:00,26.947281116219955,53.50715513420593,1029.062025616176,48.975434566319095,0,95.64765113614389,S003,Warehouse,Normal
2024-01-02 09:20:00,24.545367078713255,51.348263170373315,1007.6018219921178,151.41329055193833,0,95.39000996818672,S004,Office,Normal
2024-01-02 09:30:00,17.519423306451447,63.07906575247534,1015.7743570082657,42.50326595606185,0,99.3130187050052,S002,Lab,Normal
2024-01-02 09:40:00,16.164604683066813,59.93643630911138,998.3983322497241,550.9392408696195,0,99.19199407694433,S003,Warehouse,Normal
2024-01-02 09:50:00,25.443705745064193,66.06087357344444,989.4641285610938,85.47690671893979,0,99.34722361770845,S003,Lab,Warning
2024-01-02 10:00:00,14.80648902437231,60.51932242132811,1020.4530273824356,275.65320920944123,0,97.80192552582791,S004,Warehouse,Normal
2024-01-02 10:10:00,31.829791355458028,41.581263863716785,1030.8361367512966,31.801836775971985,0,92.00648568071688,S003,Lab,Normal
2024-01-02 10:20:00,26.580291473677242,85.07186072053028,1000.8047673339795,144.5277050033276,0,99.43388473220455,S005,Warehouse,Normal
